provider_id,service_id,service_name,service_cost,specialty_name
2941201,service_2941201_pediatria_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",88.39817765818893,pediatria
2941201,service_2941201_pediatria_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",104.62421528436958,pediatria
2941201,service_2941201_pediatria_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",14.55288233295457,pediatria
2941201,service_2941201_pediatria_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",41.25763316831137,pediatria
2941201,service_2941201_pediatria_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",1.8851430796578343,pediatria
2941201,service_2941201_ginecologia_e_obstetricia_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",957.9986187567868,ginecologia_e_obstetricia
2941201,service_2941201_ginecologia_e_obstetricia_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",75.76305514637153,ginecologia_e_obstetricia
2941201,service_2941201_ginecologia_e_obstetricia_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",4198.533314913127,ginecologia_e_obstetricia
2941201,service_2941201_ginecologia_e_obstetricia_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",1937.7057097904128,ginecologia_e_obstetricia
2941201,service_2941201_ginecologia_e_obstetricia_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",489.25066307514885,ginecologia_e_obstetricia
2941201,service_2941201_psiquiatria_1,['service_1'],246.91545782775586,psiquiatria
9995587,service_9995587_clinica_medica_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6']",78.31544450409936,clinica_medica
9995587,service_9995587_clinica_medica_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6']",23.55884433261728,clinica_medica
9995587,service_9995587_clinica_medica_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6']",2384.4426673509192,clinica_medica
9995587,service_9995587_clinica_medica_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6']",29.128152720397296,clinica_medica
9995587,service_9995587_clinica_medica_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6']",53.751665316378244,clinica_medica
9995587,service_9995587_clinica_medica_6,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6']",52.53435815063519,clinica_medica
9995587,service_9995587_pediatria_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",825.2523072725394,pediatria
9995587,service_9995587_pediatria_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",195.11150931376469,pediatria
9995587,service_9995587_pediatria_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",40.67679368422924,pediatria
9995587,service_9995587_pediatria_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",21.95792725173583,pediatria
9995587,service_9995587_pediatria_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",44.20091565457133,pediatria
9995587,service_9995587_pediatria_6,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",33.47053145386795,pediatria
9995587,service_9995587_pediatria_7,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",5698.189755442538,pediatria
9995587,service_9995587_pediatria_8,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",278.45808094887394,pediatria
9995587,service_9995587_ginecologia_e_obstetricia_1,"['service_1', 'service_2', 'service_3', 'service_4']",702.0118487096988,ginecologia_e_obstetricia
9995587,service_9995587_ginecologia_e_obstetricia_2,"['service_1', 'service_2', 'service_3', 'service_4']",1521.4167613286525,ginecologia_e_obstetricia
9995587,service_9995587_ginecologia_e_obstetricia_3,"['service_1', 'service_2', 'service_3', 'service_4']",595.970073232061,ginecologia_e_obstetricia
9995587,service_9995587_ginecologia_e_obstetricia_4,"['service_1', 'service_2', 'service_3', 'service_4']",221.0932619936009,ginecologia_e_obstetricia
9995587,service_9995587_medicina_interna_1,"['service_1', 'service_2', 'service_3', 'service_4']",1779.828064433588,medicina_interna
9995587,service_9995587_medicina_interna_2,"['service_1', 'service_2', 'service_3', 'service_4']",249.67609813149932,medicina_interna
9995587,service_9995587_medicina_interna_3,"['service_1', 'service_2', 'service_3', 'service_4']",28280.629980148722,medicina_interna
9995587,service_9995587_medicina_interna_4,"['service_1', 'service_2', 'service_3', 'service_4']",13493.758060836231,medicina_interna
9995587,service_9995587_dermatologia_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",44.40580428103114,dermatologia
9995587,service_9995587_dermatologia_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",5484.135851306593,dermatologia
9995587,service_9995587_dermatologia_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",915.3094309694894,dermatologia
9995587,service_9995587_dermatologia_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",859.3007954427163,dermatologia
9995587,service_9995587_dermatologia_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",1276.9339921079322,dermatologia
9995587,service_9995587_dermatologia_6,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",1124.60408302392,dermatologia
9995587,service_9995587_dermatologia_7,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",11.27475393479368,dermatologia
6816029,service_6816029_ginecologia_e_obstetricia_1,"['service_1', 'service_2', 'service_3']",299921.04736881715,ginecologia_e_obstetricia
6816029,service_6816029_ginecologia_e_obstetricia_2,"['service_1', 'service_2', 'service_3']",19968.39751329994,ginecologia_e_obstetricia
6816029,service_6816029_ginecologia_e_obstetricia_3,"['service_1', 'service_2', 'service_3']",2.150842660114013,ginecologia_e_obstetricia
7070675,service_7070675_clinica_medica_1,"['service_1', 'service_2']",1199.3449103361029,clinica_medica
7070675,service_7070675_clinica_medica_2,"['service_1', 'service_2']",1469.7579969140036,clinica_medica
7070675,service_7070675_pediatria_1,"['service_1', 'service_2', 'service_3', 'service_4']",1702.2058726478303,pediatria
7070675,service_7070675_pediatria_2,"['service_1', 'service_2', 'service_3', 'service_4']",181.65932078287136,pediatria
7070675,service_7070675_pediatria_3,"['service_1', 'service_2', 'service_3', 'service_4']",357.0949578087617,pediatria
7070675,service_7070675_pediatria_4,"['service_1', 'service_2', 'service_3', 'service_4']",1365.7440224465606,pediatria
3791300,service_3791300_pediatria_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",5.255123925523607,pediatria
3791300,service_3791300_pediatria_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",255.0942579245826,pediatria
3791300,service_3791300_pediatria_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",47.66146439610451,pediatria
3791300,service_3791300_pediatria_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",668.0353438640692,pediatria
3791300,service_3791300_pediatria_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",1569.8347217248966,pediatria
3791300,service_3791300_pediatria_6,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",33.64646591394544,pediatria
3791300,service_3791300_pediatria_7,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",99.08029830959204,pediatria
3791300,service_3791300_pediatria_8,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",312.8470986139387,pediatria
3791300,service_3791300_medicina_interna_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",651.118501811754,medicina_interna
3791300,service_3791300_medicina_interna_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",3223.478103171913,medicina_interna
3791300,service_3791300_medicina_interna_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",1318.6169593044503,medicina_interna
3791300,service_3791300_medicina_interna_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",3510.429865141844,medicina_interna
3791300,service_3791300_medicina_interna_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",578.9743287383494,medicina_interna
3791300,service_3791300_medicina_interna_6,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",3053.2737626711114,medicina_interna
3791300,service_3791300_medicina_interna_7,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",147.23876316683447,medicina_interna
3791300,service_3791300_medicina_interna_8,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",112.16371094959506,medicina_interna
3791300,service_3791300_dermatologia_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",1.051012121675586,dermatologia
3791300,service_3791300_dermatologia_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",968.5329150380434,dermatologia
3791300,service_3791300_dermatologia_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",28.724434874580954,dermatologia
3791300,service_3791300_dermatologia_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",21.00172858587353,dermatologia
3791300,service_3791300_dermatologia_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",24.115558709897115,dermatologia
3791300,service_3791300_dermatologia_6,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",96.19142476235885,dermatologia
3791300,service_3791300_dermatologia_7,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",8.755493906194165,dermatologia
7823193,service_7823193_pediatria_1,['service_1'],1.323457743255663,pediatria
617768,service_617768_ginecologia_e_obstetricia_1,['service_1'],2249.0924990672675,ginecologia_e_obstetricia
617768,service_617768_ortopedia_1,"['service_1', 'service_2', 'service_3']",2432.888780093961,ortopedia
617768,service_617768_ortopedia_2,"['service_1', 'service_2', 'service_3']",4631.671612949849,ortopedia
617768,service_617768_ortopedia_3,"['service_1', 'service_2', 'service_3']",2335.3632927783724,ortopedia
617768,service_617768_dermatologia_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6']",121.56772761219344,dermatologia
617768,service_617768_dermatologia_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6']",3.8274306566661718,dermatologia
617768,service_617768_dermatologia_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6']",8.374661079647273,dermatologia
617768,service_617768_dermatologia_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6']",237.29911663880466,dermatologia
617768,service_617768_dermatologia_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6']",21.823385924004853,dermatologia
617768,service_617768_dermatologia_6,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6']",45.75879078016408,dermatologia
617768,service_617768_psiquiatria_1,['service_1'],40.121782238407256,psiquiatria
5872308,service_5872308_dermatologia_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",21.43625731041923,dermatologia
5872308,service_5872308_dermatologia_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",15.907706582279621,dermatologia
5872308,service_5872308_dermatologia_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",7.866375192757283,dermatologia
5872308,service_5872308_dermatologia_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",66.55373645720374,dermatologia
5872308,service_5872308_dermatologia_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",306.061272220666,dermatologia
5872308,service_5872308_dermatologia_6,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",17.127137137306057,dermatologia
5872308,service_5872308_dermatologia_7,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",221.475929490295,dermatologia
5872308,service_5872308_dermatologia_8,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",1432.388756191846,dermatologia
957011,service_957011_pediatria_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",141.46575800819872,pediatria
957011,service_957011_pediatria_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",10.151085407988463,pediatria
957011,service_957011_pediatria_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",6038.340745327528,pediatria
957011,service_957011_pediatria_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",27.204490542988037,pediatria
957011,service_957011_pediatria_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",749.4583425193229,pediatria
957011,service_957011_pediatria_6,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",520.05477144517,pediatria
957011,service_957011_pediatria_7,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",310.0914305525419,pediatria
957011,service_957011_ortopedia_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",616.33271430479,ortopedia
957011,service_957011_ortopedia_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",3034.6333748371508,ortopedia
957011,service_957011_ortopedia_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",583.6243117992813,ortopedia
957011,service_957011_ortopedia_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",851.2017465198321,ortopedia
957011,service_957011_ortopedia_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",28.311161180728455,ortopedia
957011,service_957011_ortopedia_6,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",2248.151402613924,ortopedia
957011,service_957011_ortopedia_7,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",1940.7815775792571,ortopedia
957011,service_957011_dermatologia_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",56.97183784208203,dermatologia
957011,service_957011_dermatologia_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",113.80832697191981,dermatologia
957011,service_957011_dermatologia_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",153.1975252192045,dermatologia
957011,service_957011_dermatologia_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",16.61576947232088,dermatologia
957011,service_957011_dermatologia_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",227.63206720376232,dermatologia
957011,service_957011_dermatologia_6,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",154.12888411616828,dermatologia
957011,service_957011_dermatologia_7,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",149.09809391134522,dermatologia
957011,service_957011_psiquiatria_1,"['service_1', 'service_2', 'service_3', 'service_4']",54.78276145081001,psiquiatria
957011,service_957011_psiquiatria_2,"['service_1', 'service_2', 'service_3', 'service_4']",38.57611056743384,psiquiatria
957011,service_957011_psiquiatria_3,"['service_1', 'service_2', 'service_3', 'service_4']",476.43027607452893,psiquiatria
957011,service_957011_psiquiatria_4,"['service_1', 'service_2', 'service_3', 'service_4']",1030.5309508477737,psiquiatria
3820793,service_3820793_pediatria_1,"['service_1', 'service_2']",268.805495123698,pediatria
3820793,service_3820793_pediatria_2,"['service_1', 'service_2']",1417.1192627157313,pediatria
3820793,service_3820793_medicina_interna_1,['service_1'],1874.0547243455596,medicina_interna
3820793,service_3820793_cirurgia_geral_1,"['service_1', 'service_2', 'service_3', 'service_4']",489.21233183260875,cirurgia_geral
3820793,service_3820793_cirurgia_geral_2,"['service_1', 'service_2', 'service_3', 'service_4']",60119.16917205495,cirurgia_geral
3820793,service_3820793_cirurgia_geral_3,"['service_1', 'service_2', 'service_3', 'service_4']",6629.4247850680995,cirurgia_geral
3820793,service_3820793_cirurgia_geral_4,"['service_1', 'service_2', 'service_3', 'service_4']",330.3239668471812,cirurgia_geral
3820793,service_3820793_ortopedia_1,"['service_1', 'service_2']",3935.452031152264,ortopedia
3820793,service_3820793_ortopedia_2,"['service_1', 'service_2']",541.057172060452,ortopedia
3820793,service_3820793_psiquiatria_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",93.46318084880102,psiquiatria
3820793,service_3820793_psiquiatria_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",66.17426099512623,psiquiatria
3820793,service_3820793_psiquiatria_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",117.90179314304635,psiquiatria
3820793,service_3820793_psiquiatria_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",33.62775578274166,psiquiatria
3820793,service_3820793_psiquiatria_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",40.616836632132966,psiquiatria
7594763,service_7594763_pediatria_1,['service_1'],799.8016055174205,pediatria
7594763,service_7594763_medicina_interna_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",90.87661043125333,medicina_interna
7594763,service_7594763_medicina_interna_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",473.20723036967604,medicina_interna
7594763,service_7594763_medicina_interna_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",773.7991566062503,medicina_interna
7594763,service_7594763_medicina_interna_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",221.3698522540867,medicina_interna
7594763,service_7594763_medicina_interna_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",665.6230854046161,medicina_interna
7594763,service_7594763_cardiologia_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",160.41146025632608,cardiologia
7594763,service_7594763_cardiologia_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",277.13720673920153,cardiologia
7594763,service_7594763_cardiologia_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",149.01512410256476,cardiologia
7594763,service_7594763_cardiologia_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",9.669520534912392,cardiologia
7594763,service_7594763_cardiologia_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",56.151845428811306,cardiologia
7594763,service_7594763_cardiologia_6,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",32.372062470121314,cardiologia
7594763,service_7594763_cardiologia_7,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",514.9413821554152,cardiologia
7594763,service_7594763_cardiologia_8,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",197.8556908273108,cardiologia
7594763,service_7594763_dermatologia_1,"['service_1', 'service_2']",4018.089237689747,dermatologia
7594763,service_7594763_dermatologia_2,"['service_1', 'service_2']",13753.550945759833,dermatologia
7594763,service_7594763_oftamologia_1,"['service_1', 'service_2', 'service_3']",55.13922934360313,oftamologia
7594763,service_7594763_oftamologia_2,"['service_1', 'service_2', 'service_3']",29.90588146652354,oftamologia
7594763,service_7594763_oftamologia_3,"['service_1', 'service_2', 'service_3']",22.515443206450275,oftamologia
9203389,service_9203389_clinica_medica_1,"['service_1', 'service_2']",310.37243708126493,clinica_medica
9203389,service_9203389_clinica_medica_2,"['service_1', 'service_2']",1057.3577302727977,clinica_medica
9203389,service_9203389_cirurgia_geral_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",165061.50748357197,cirurgia_geral
9203389,service_9203389_cirurgia_geral_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",42173.5685374157,cirurgia_geral
9203389,service_9203389_cirurgia_geral_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",36689.93568812104,cirurgia_geral
9203389,service_9203389_cirurgia_geral_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",206706.6613586084,cirurgia_geral
9203389,service_9203389_cirurgia_geral_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",15685.243367733703,cirurgia_geral
9203389,service_9203389_cirurgia_geral_6,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",2573.9483534560036,cirurgia_geral
9203389,service_9203389_cirurgia_geral_7,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",9914.686779508407,cirurgia_geral
9203389,service_9203389_cirurgia_geral_8,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7', 'service_8']",343712.2435625997,cirurgia_geral
9203389,service_9203389_ortopedia_1,"['service_1', 'service_2']",2610.5007698427185,ortopedia
9203389,service_9203389_ortopedia_2,"['service_1', 'service_2']",9886.296622207536,ortopedia
9203389,service_9203389_dermatologia_1,"['service_1', 'service_2', 'service_3']",63.89194317868758,dermatologia
9203389,service_9203389_dermatologia_2,"['service_1', 'service_2', 'service_3']",75.56830946819763,dermatologia
9203389,service_9203389_dermatologia_3,"['service_1', 'service_2', 'service_3']",102.46492649129746,dermatologia
9203389,service_9203389_oftamologia_1,['service_1'],4869.123075774023,oftamologia
70904,service_70904_clinica_medica_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",207.62002150843367,clinica_medica
70904,service_70904_clinica_medica_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",47.454481821938494,clinica_medica
70904,service_70904_clinica_medica_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",43.046865556353325,clinica_medica
70904,service_70904_clinica_medica_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",281.6508278953489,clinica_medica
70904,service_70904_clinica_medica_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",8209.15359827311,clinica_medica
70904,service_70904_clinica_medica_6,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",136.39932373288963,clinica_medica
70904,service_70904_clinica_medica_7,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5', 'service_6', 'service_7']",1633.318002229389,clinica_medica
70904,service_70904_medicina_interna_1,"['service_1', 'service_2', 'service_3', 'service_4']",1324.595963910195,medicina_interna
70904,service_70904_medicina_interna_2,"['service_1', 'service_2', 'service_3', 'service_4']",15726.70453646294,medicina_interna
70904,service_70904_medicina_interna_3,"['service_1', 'service_2', 'service_3', 'service_4']",45636.92063574832,medicina_interna
70904,service_70904_medicina_interna_4,"['service_1', 'service_2', 'service_3', 'service_4']",147.55095269044898,medicina_interna
70904,service_70904_cardiologia_1,"['service_1', 'service_2', 'service_3']",41.006424978442396,cardiologia
70904,service_70904_cardiologia_2,"['service_1', 'service_2', 'service_3']",21.707607175862982,cardiologia
70904,service_70904_cardiologia_3,"['service_1', 'service_2', 'service_3']",12.66603155501345,cardiologia
9296808,service_9296808_clinica_medica_1,"['service_1', 'service_2']",3477.7390601919915,clinica_medica
9296808,service_9296808_clinica_medica_2,"['service_1', 'service_2']",72.76121061818863,clinica_medica
9296808,service_9296808_oftamologia_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",76.40966189901643,oftamologia
9296808,service_9296808_oftamologia_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",56974.25073309322,oftamologia
9296808,service_9296808_oftamologia_3,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",149.9428315501198,oftamologia
9296808,service_9296808_oftamologia_4,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",1802.6887390277254,oftamologia
9296808,service_9296808_oftamologia_5,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",10.490420866273297,oftamologia
2019388,service_2019388_cirurgia_geral_1,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",1482712.35412062,cirurgia_geral
2019388,service_2019388_cirurgia_geral_2,"['service_1', 'service_2', 'service_3', 'service_4', 'service_5']",67258.04030078054,cirurgia_geral
